question_id,method,evidence_id,rank,score,valid_time_match
table_citation-07,static_kg,enel-2023,2,6.5,False
table_citation-07,static_kg,enel-2024,3,6.5,False
table_citation-08,bm25,enel-2023,1,0.9868421052631579,True
table_citation-08,bm25,enel-2022,2,0.631578947368421,True
table_citation-08,dense,enel-2023,1,0.6,True
table_citation-08,dense,enel-2022,2,0.2857142857142857,True
table_citation-08,static_kg,enel-2023,1,7.75,True
table_citation-08,static_kg,enel-2022,2,6.5,True
table_citation-08,static_kg,enel-2024,3,6.5,False
table_citation-08,temporal_kg,enel-2022,1,6.5,True
table_citation-08,temporal_kg_rerank,enel-2022,1,6.5,True
table_citation-08,temporal_kg_verify,enel-2022,1,6.5,True
table_citation-09,bm25,enel-2024,1,0.9868421052631579,True
table_citation-09,bm25,enel-2022,2,0.631578947368421,True
table_citation-09,bm25,enel-2023,3,0.631578947368421,True
table_citation-09,dense,enel-2024,1,0.6,True
table_citation-09,dense,enel-2022,2,0.2857142857142857,True
table_citation-09,dense,enel-2023,3,0.2857142857142857,True
table_citation-09,static_kg,enel-2024,1,7.75,True
table_citation-09,static_kg,enel-2022,2,6.5,True
table_citation-09,static_kg,enel-2023,3,6.5,True
table_citation-09,temporal_kg,enel-2022,1,6.5,True
table_citation-09,temporal_kg,enel-2023,2,6.5,True
table_citation-09,temporal_kg_rerank,enel-2022,1,6.5,True
table_citation-09,temporal_kg_rerank,enel-2023,2,6.5,True
table_citation-09,temporal_kg_verify,enel-2022,1,6.5,True
table_citation-09,temporal_kg_verify,enel-2023,2,6.5,True
table_citation-10,bm25,kfw-2022,1,0.8214285714285714,True
table_citation-10,dense,kfw-2022,1,0.5227272727272727,True
table_citation-10,static_kg,kfw-2022,1,6.75,True
table_citation-10,static_kg,kfw-2023,2,5.5,False
table_citation-10,static_kg,kfw-2024,3,5.5,False
table_citation-11,bm25,kfw-2023,1,0.8214285714285714,True
table_citation-11,bm25,kfw-2022,2,0.47619047619047616,True
table_citation-11,dense,kfw-2023,1,0.5227272727272727,True
table_citation-11,dense,kfw-2022,2,0.21739130434782608,True
table_citation-11,static_kg,kfw-2023,1,6.75,True
table_citation-11,static_kg,kfw-2022,2,5.5,True
table_citation-11,static_kg,kfw-2024,3,5.5,False
table_citation-11,temporal_kg,kfw-2022,1,5.5,True
table_citation-11,temporal_kg_rerank,kfw-2022,1,5.5,True
table_citation-11,temporal_kg_verify,kfw-2022,1,5.5,True
table_citation-12,bm25,kfw-2024,1,0.8214285714285714,True
table_citation-12,bm25,kfw-2022,2,0.47619047619047616,True
table_citation-12,bm25,kfw-2023,3,0.47619047619047616,True
table_citation-12,dense,kfw-2024,1,0.5227272727272727,True
table_citation-12,dense,kfw-2022,2,0.21739130434782608,True
table_citation-12,dense,kfw-2023,3,0.21739130434782608,True
table_citation-12,static_kg,kfw-2024,1,6.75,True
table_citation-12,static_kg,kfw-2022,2,5.5,True
table_citation-12,static_kg,kfw-2023,3,5.5,True
table_citation-12,temporal_kg,kfw-2022,1,5.5,True
table_citation-12,temporal_kg,kfw-2023,2,5.5,True
table_citation-12,temporal_kg_rerank,kfw-2022,1,5.5,True
table_citation-12,temporal_kg_rerank,kfw-2023,2,5.5,True
table_citation-12,temporal_kg_verify,kfw-2022,1,5.5,True
table_citation-12,temporal_kg_verify,kfw-2023,2,5.5,True
table_citation-13,bm25,aib-2023,1,0.9166666666666666,True
table_citation-13,bm25,aib-2024,2,0.9166666666666666,True
table_citation-13,bm25,aib-2022,3,0.5925925925925926,True
table_citation-13,dense,aib-2023,1,0.6413043478260869,True
table_citation-13,dense,aib-2024,2,0.6413043478260869,True
table_citation-13,dense,aib-2022,3,0.3333333333333333,True
table_citation-13,static_kg,aib-2023,1,9.75,True
table_citation-13,static_kg,aib-2024,2,9.75,True
table_citation-13,static_kg,aib-2022,3,8.5,True
table_citation-13,temporal_kg,aib-2023,1,9.75,True
table_citation-13,temporal_kg,aib-2022,2,8.5,True
table_citation-13,temporal_kg_rerank,aib-2023,1,10.25,True
table_citation-13,temporal_kg_rerank,aib-2022,2,8.5,True
table_citation-13,temporal_kg_verify,aib-2023,1,10.25,True
table_citation-13,temporal_kg_verify,aib-2022,2,8.5,True
table_citation-14,bm25,esb-2023,1,1.13,True
table_citation-14,bm25,esb-2024,2,1.13,True
table_citation-14,bm25,esb-2022,3,0.8,True
table_citation-14,dense,esb-2023,1,0.6428571428571428,True
table_citation-14,dense,esb-2024,2,0.6428571428571428,True
table_citation-14,dense,esb-2022,3,0.3448275862068966,True
table_citation-14,static_kg,esb-2023,1,11.75,True
table_citation-14,static_kg,esb-2024,2,11.75,True
table_citation-14,static_kg,esb-2022,3,10.5,True
table_citation-14,temporal_kg,esb-2023,1,11.75,True
table_citation-14,temporal_kg,esb-2022,2,10.5,True
table_citation-14,temporal_kg_rerank,esb-2023,1,12.25,True
table_citation-14,temporal_kg_rerank,esb-2022,2,10.5,True
table_citation-14,temporal_kg_verify,esb-2023,1,12.25,True
table_citation-14,temporal_kg_verify,esb-2022,2,10.5,True
table_citation-15,bm25,enel-2023,1,0.9868421052631579,True
table_citation-15,bm25,enel-2024,2,0.9868421052631579,True
table_citation-15,bm25,enel-2022,3,0.631578947368421,True
table_citation-15,dense,enel-2023,1,0.5543478260869565,True
table_citation-15,dense,enel-2024,2,0.5543478260869565,True
table_citation-15,dense,enel-2022,3,0.25,True
table_citation-15,static_kg,enel-2023,1,7.75,True
table_citation-15,static_kg,enel-2024,2,7.75,True
table_citation-15,static_kg,enel-2022,3,6.5,True
table_citation-15,temporal_kg,enel-2023,1,7.75,True
table_citation-15,temporal_kg,enel-2022,2,6.5,True
table_citation-15,temporal_kg_rerank,enel-2023,1,8.25,True
table_citation-15,temporal_kg_rerank,enel-2022,2,6.5,True
table_citation-15,temporal_kg_verify,enel-2023,1,8.25,True
table_citation-15,temporal_kg_verify,enel-2022,2,6.5,True
table_citation-16,bm25,kfw-2023,1,0.8214285714285714,True
table_citation-16,bm25,kfw-2024,2,0.8214285714285714,True
table_citation-16,bm25,kfw-2022,3,0.47619047619047616,True
table_citation-16,dense,kfw-2023,1,0.49,True
table_citation-16,dense,kfw-2024,2,0.49,True
table_citation-16,dense,kfw-2022,3,0.19230769230769232,True
table_citation-16,static_kg,kfw-2023,1,6.75,True
table_citation-16,static_kg,kfw-2024,2,6.75,True
table_citation-16,static_kg,kfw-2022,3,5.5,True
table_citation-16,temporal_kg,kfw-2023,1,6.75,True
table_citation-16,temporal_kg,kfw-2022,2,5.5,True
table_citation-16,temporal_kg_rerank,kfw-2023,1,7.25,True
table_citation-16,temporal_kg_rerank,kfw-2022,2,5.5,True
table_citation-16,temporal_kg_verify,kfw-2023,1,7.25,True
table_citation-16,temporal_kg_verify,kfw-2022,2,5.5,True
contradiction_or_supersession-01,bm25,aib-2023,1,0.9166666666666666,True
contradiction_or_supersession-01,bm25,aib-2024,2,0.9166666666666666,True
contradiction_or_supersession-01,bm25,aib-2022,3,0.5925925925925926,True
contradiction_or_supersession-01,dense,aib-2023,1,0.6413043478260869,True
contradiction_or_supersession-01,dense,aib-2024,2,0.6413043478260869,True
contradiction_or_supersession-01,dense,aib-2022,3,0.3333333333333333,True
contradiction_or_supersession-01,static_kg,aib-2023,1,9.75,True
contradiction_or_supersession-01,static_kg,aib-2024,2,9.75,True
contradiction_or_supersession-01,static_kg,aib-2022,3,8.5,True
contradiction_or_supersession-01,temporal_kg,aib-2023,1,9.75,True
contradiction_or_supersession-01,temporal_kg,aib-2022,2,8.5,True
contradiction_or_supersession-01,temporal_kg_rerank,aib-2023,1,10.25,True
contradiction_or_supersession-01,temporal_kg_rerank,aib-2022,2,8.5,True
contradiction_or_supersession-01,temporal_kg_verify,aib-2023,1,10.25,True
contradiction_or_supersession-01,temporal_kg_verify,aib-2022,2,8.5,True
contradiction_or_supersession-02,bm25,aib-2022,1,0.9166666666666666,True
contradiction_or_supersession-02,bm25,aib-2023,2,0.9166666666666666,True
contradiction_or_supersession-02,dense,aib-2022,1,0.6413043478260869,True
contradiction_or_supersession-02,dense,aib-2023,2,0.6413043478260869,True
contradiction_or_supersession-02,static_kg,aib-2022,1,9.75,True
contradiction_or_supersession-02,static_kg,aib-2023,2,9.75,True
contradiction_or_supersession-02,static_kg,aib-2024,3,8.5,False
contradiction_or_supersession-02,temporal_kg,aib-2022,1,9.75,True
contradiction_or_supersession-02,temporal_kg_rerank,aib-2022,1,10.25,True
contradiction_or_supersession-02,temporal_kg_verify,aib-2022,1,10.25,True
contradiction_or_supersession-03,bm25,aib-2022,1,0.9166666666666666,True
contradiction_or_supersession-03,bm25,aib-2023,2,0.9166666666666666,True
contradiction_or_supersession-03,dense,aib-2022,1,0.6413043478260869,True
contradiction_or_supersession-03,dense,aib-2023,2,0.6413043478260869,True
contradiction_or_supersession-03,static_kg,aib-2022,1,9.75,True
contradiction_or_supersession-03,static_kg,aib-2023,2,9.75,True
contradiction_or_supersession-03,static_kg,aib-2024,3,8.5,False
contradiction_or_supersession-03,temporal_kg,aib-2022,1,9.75,True
contradiction_or_supersession-03,temporal_kg_rerank,aib-2022,1,10.25,True
contradiction_or_supersession-03,temporal_kg_verify,aib-2022,1,10.25,True
contradiction_or_supersession-04,bm25,aib-2023,1,0.9166666666666666,True
contradiction_or_supersession-04,bm25,aib-2024,2,0.9166666666666666,True
contradiction_or_supersession-04,bm25,aib-2022,3,0.5925925925925926,True
contradiction_or_supersession-04,dense,aib-2023,1,0.6413043478260869,True
contradiction_or_supersession-04,dense,aib-2024,2,0.6413043478260869,True
contradiction_or_supersession-04,dense,aib-2022,3,0.3333333333333333,True
contradiction_or_supersession-04,static_kg,aib-2023,1,9.75,True
contradiction_or_supersession-04,static_kg,aib-2024,2,9.75,True
contradiction_or_supersession-04,static_kg,aib-2022,3,8.5,True
contradiction_or_supersession-04,temporal_kg,aib-2023,1,9.75,True
contradiction_or_supersession-04,temporal_kg,aib-2022,2,8.5,True
contradiction_or_supersession-04,temporal_kg_rerank,aib-2023,1,10.25,True
contradiction_or_supersession-04,temporal_kg_rerank,aib-2022,2,8.5,True
contradiction_or_supersession-04,temporal_kg_verify,aib-2023,1,10.25,True
contradiction_or_supersession-04,temporal_kg_verify,aib-2022,2,8.5,True
contradiction_or_supersession-05,bm25,esb-2023,1,1.13,True
contradiction_or_supersession-05,bm25,esb-2024,2,1.13,True
contradiction_or_supersession-05,bm25,esb-2022,3,0.8,True
contradiction_or_supersession-05,dense,esb-2023,1,0.7738095238095238,True
contradiction_or_supersession-05,dense,esb-2024,2,0.7738095238095238,True
contradiction_or_supersession-05,dense,esb-2022,3,0.45454545454545453,True
contradiction_or_supersession-05,static_kg,esb-2023,1,11.75,True
contradiction_or_supersession-05,static_kg,esb-2024,2,11.75,True
contradiction_or_supersession-05,static_kg,esb-2022,3,10.5,True
contradiction_or_supersession-05,temporal_kg,esb-2023,1,11.75,True
contradiction_or_supersession-05,temporal_kg,esb-2022,2,10.5,True
contradiction_or_supersession-05,temporal_kg_rerank,esb-2023,1,12.25,True
contradiction_or_supersession-05,temporal_kg_rerank,esb-2022,2,10.5,True
contradiction_or_supersession-05,temporal_kg_verify,esb-2023,1,12.25,True
contradiction_or_supersession-05,temporal_kg_verify,esb-2022,2,10.5,True
contradiction_or_supersession-06,bm25,esb-2022,1,1.13,True
contradiction_or_supersession-06,bm25,esb-2023,2,1.13,True
contradiction_or_supersession-06,dense,esb-2022,1,0.7738095238095238,True
contradiction_or_supersession-06,dense,esb-2023,2,0.7738095238095238,True
contradiction_or_supersession-06,static_kg,esb-2022,1,11.75,True
contradiction_or_supersession-06,static_kg,esb-2023,2,11.75,True
contradiction_or_supersession-06,static_kg,esb-2024,3,10.5,False
contradiction_or_supersession-06,temporal_kg,esb-2022,1,11.75,True
contradiction_or_supersession-06,temporal_kg_rerank,esb-2022,1,12.25,True
contradiction_or_supersession-06,temporal_kg_verify,esb-2022,1,12.25,True
contradiction_or_supersession-07,bm25,esb-2022,1,1.13,True
contradiction_or_supersession-07,bm25,esb-2023,2,1.13,True
contradiction_or_supersession-07,dense,esb-2022,1,0.7738095238095238,True
contradiction_or_supersession-07,dense,esb-2023,2,0.7738095238095238,True
contradiction_or_supersession-07,static_kg,esb-2022,1,11.75,True
contradiction_or_supersession-07,static_kg,esb-2023,2,11.75,True
contradiction_or_supersession-07,static_kg,esb-2024,3,10.5,False
contradiction_or_supersession-07,temporal_kg,esb-2022,1,11.75,True
contradiction_or_supersession-07,temporal_kg_rerank,esb-2022,1,12.25,True
contradiction_or_supersession-07,temporal_kg_verify,esb-2022,1,12.25,True
contradiction_or_supersession-08,bm25,esb-2023,1,1.13,True
contradiction_or_supersession-08,bm25,esb-2024,2,1.13,True
contradiction_or_supersession-08,bm25,esb-2022,3,0.8,True
contradiction_or_supersession-08,dense,esb-2023,1,0.7738095238095238,True
contradiction_or_supersession-08,dense,esb-2024,2,0.7738095238095238,True
contradiction_or_supersession-08,dense,esb-2022,3,0.45454545454545453,True
contradiction_or_supersession-08,static_kg,esb-2023,1,11.75,True
contradiction_or_supersession-08,static_kg,esb-2024,2,11.75,True
contradiction_or_supersession-08,static_kg,esb-2022,3,10.5,True
contradiction_or_supersession-08,temporal_kg,esb-2023,1,11.75,True
contradiction_or_supersession-08,temporal_kg,esb-2022,2,10.5,True
contradiction_or_supersession-08,temporal_kg_rerank,esb-2023,1,12.25,True
contradiction_or_supersession-08,temporal_kg_rerank,esb-2022,2,10.5,True
contradiction_or_supersession-08,temporal_kg_verify,esb-2023,1,12.25,True
contradiction_or_supersession-08,temporal_kg_verify,esb-2022,2,10.5,True
contradiction_or_supersession-09,bm25,enel-2023,1,1.0921052631578947,True
contradiction_or_supersession-09,bm25,enel-2024,2,1.0921052631578947,True
contradiction_or_supersession-09,bm25,enel-2022,3,0.7368421052631579,True
contradiction_or_supersession-09,dense,enel-2023,1,0.6710526315789473,True
contradiction_or_supersession-09,dense,enel-2024,2,0.6710526315789473,True
contradiction_or_supersession-09,dense,enel-2022,3,0.35,True
contradiction_or_supersession-09,static_kg,enel-2023,1,8.75,True
contradiction_or_supersession-09,static_kg,enel-2024,2,8.75,True
contradiction_or_supersession-09,static_kg,enel-2022,3,7.5,True
contradiction_or_supersession-09,temporal_kg,enel-2023,1,8.75,True
contradiction_or_supersession-09,temporal_kg,enel-2022,2,7.5,True
contradiction_or_supersession-09,temporal_kg_rerank,enel-2023,1,9.25,True
contradiction_or_supersession-09,temporal_kg_rerank,enel-2022,2,7.5,True
contradiction_or_supersession-09,temporal_kg_verify,enel-2023,1,9.25,True
contradiction_or_supersession-09,temporal_kg_verify,enel-2022,2,7.5,True
contradiction_or_supersession-10,bm25,enel-2022,1,1.0921052631578947,True
contradiction_or_supersession-10,bm25,enel-2023,2,1.0921052631578947,True
contradiction_or_supersession-10,dense,enel-2022,1,0.6710526315789473,True
contradiction_or_supersession-10,dense,enel-2023,2,0.6710526315789473,True
contradiction_or_supersession-10,static_kg,enel-2022,1,8.75,True
contradiction_or_supersession-10,static_kg,enel-2023,2,8.75,True
contradiction_or_supersession-10,static_kg,enel-2024,3,7.5,False
contradiction_or_supersession-10,temporal_kg,enel-2022,1,8.75,True
contradiction_or_supersession-10,temporal_kg_rerank,enel-2022,1,9.25,True
contradiction_or_supersession-10,temporal_kg_verify,enel-2022,1,9.25,True
contradiction_or_supersession-11,bm25,enel-2022,1,1.0921052631578947,True
contradiction_or_supersession-11,bm25,enel-2023,2,1.0921052631578947,True
contradiction_or_supersession-11,dense,enel-2022,1,0.6710526315789473,True
contradiction_or_supersession-11,dense,enel-2023,2,0.6710526315789473,True
contradiction_or_supersession-11,static_kg,enel-2022,1,8.75,True
contradiction_or_supersession-11,static_kg,enel-2023,2,8.75,True
contradiction_or_supersession-11,static_kg,enel-2024,3,7.5,False
contradiction_or_supersession-11,temporal_kg,enel-2022,1,8.75,True
contradiction_or_supersession-11,temporal_kg_rerank,enel-2022,1,9.25,True
contradiction_or_supersession-11,temporal_kg_verify,enel-2022,1,9.25,True
contradiction_or_supersession-12,bm25,enel-2023,1,1.0921052631578947,True
contradiction_or_supersession-12,bm25,enel-2024,2,1.0921052631578947,True
contradiction_or_supersession-12,bm25,enel-2022,3,0.7368421052631579,True
contradiction_or_supersession-12,dense,enel-2023,1,0.6710526315789473,True
contradiction_or_supersession-12,dense,enel-2024,2,0.6710526315789473,True
contradiction_or_supersession-12,dense,enel-2022,3,0.35,True
contradiction_or_supersession-12,static_kg,enel-2023,1,8.75,True
contradiction_or_supersession-12,static_kg,enel-2024,2,8.75,True
contradiction_or_supersession-12,static_kg,enel-2022,3,7.5,True
contradiction_or_supersession-12,temporal_kg,enel-2023,1,8.75,True
contradiction_or_supersession-12,temporal_kg,enel-2022,2,7.5,True
contradiction_or_supersession-12,temporal_kg_rerank,enel-2023,1,9.25,True
contradiction_or_supersession-12,temporal_kg_rerank,enel-2022,2,7.5,True
contradiction_or_supersession-12,temporal_kg_verify,enel-2023,1,9.25,True
contradiction_or_supersession-12,temporal_kg_verify,enel-2022,2,7.5,True
contradiction_or_supersession-13,bm25,kfw-2023,1,0.8214285714285714,True
contradiction_or_supersession-13,bm25,kfw-2024,2,0.8214285714285714,True
contradiction_or_supersession-13,bm25,kfw-2022,3,0.47619047619047616,True
contradiction_or_supersession-13,dense,kfw-2023,1,0.55,True
contradiction_or_supersession-13,dense,kfw-2024,2,0.55,True
contradiction_or_supersession-13,dense,kfw-2022,3,0.23809523809523808,True
contradiction_or_supersession-13,static_kg,kfw-2023,1,6.75,True
contradiction_or_supersession-13,static_kg,kfw-2024,2,6.75,True
contradiction_or_supersession-13,static_kg,kfw-2022,3,5.5,True
contradiction_or_supersession-13,temporal_kg,kfw-2023,1,6.75,True
contradiction_or_supersession-13,temporal_kg,kfw-2022,2,5.5,True
contradiction_or_supersession-13,temporal_kg_rerank,kfw-2023,1,7.25,True
contradiction_or_supersession-13,temporal_kg_rerank,kfw-2022,2,5.5,True
contradiction_or_supersession-13,temporal_kg_verify,kfw-2023,1,7.25,True
contradiction_or_supersession-13,temporal_kg_verify,kfw-2022,2,5.5,True
contradiction_or_supersession-14,bm25,kfw-2022,1,0.8214285714285714,True
contradiction_or_supersession-14,bm25,kfw-2023,2,0.8214285714285714,True
contradiction_or_supersession-14,dense,kfw-2022,1,0.55,True
contradiction_or_supersession-14,dense,kfw-2023,2,0.55,True
contradiction_or_supersession-14,static_kg,kfw-2022,1,6.75,True
contradiction_or_supersession-14,static_kg,kfw-2023,2,6.75,True
contradiction_or_supersession-14,static_kg,kfw-2024,3,5.5,False
contradiction_or_supersession-14,temporal_kg,kfw-2022,1,6.75,True
contradiction_or_supersession-14,temporal_kg_rerank,kfw-2022,1,7.25,True
contradiction_or_supersession-14,temporal_kg_verify,kfw-2022,1,7.25,True
contradiction_or_supersession-15,bm25,kfw-2022,1,0.8214285714285714,True
contradiction_or_supersession-15,bm25,kfw-2023,2,0.8214285714285714,True
contradiction_or_supersession-15,dense,kfw-2022,1,0.55,True
contradiction_or_supersession-15,dense,kfw-2023,2,0.55,True
contradiction_or_supersession-15,static_kg,kfw-2022,1,6.75,True
contradiction_or_supersession-15,static_kg,kfw-2023,2,6.75,True
contradiction_or_supersession-15,static_kg,kfw-2024,3,5.5,False
contradiction_or_supersession-15,temporal_kg,kfw-2022,1,6.75,True
contradiction_or_supersession-15,temporal_kg_rerank,kfw-2022,1,7.25,True
contradiction_or_supersession-15,temporal_kg_verify,kfw-2022,1,7.25,True
contradiction_or_supersession-16,bm25,kfw-2023,1,0.8214285714285714,True
contradiction_or_supersession-16,bm25,kfw-2024,2,0.8214285714285714,True
contradiction_or_supersession-16,bm25,kfw-2022,3,0.47619047619047616,True
contradiction_or_supersession-16,dense,kfw-2023,1,0.55,True
contradiction_or_supersession-16,dense,kfw-2024,2,0.55,True
contradiction_or_supersession-16,dense,kfw-2022,3,0.23809523809523808,True
contradiction_or_supersession-16,static_kg,kfw-2023,1,6.75,True
contradiction_or_supersession-16,static_kg,kfw-2024,2,6.75,True
contradiction_or_supersession-16,static_kg,kfw-2022,3,5.5,True
contradiction_or_supersession-16,temporal_kg,kfw-2023,1,6.75,True
contradiction_or_supersession-16,temporal_kg,kfw-2022,2,5.5,True
contradiction_or_supersession-16,temporal_kg_rerank,kfw-2023,1,7.25,True
contradiction_or_supersession-16,temporal_kg_rerank,kfw-2022,2,5.5,True
contradiction_or_supersession-16,temporal_kg_verify,kfw-2023,1,7.25,True
contradiction_or_supersession-16,temporal_kg_verify,kfw-2022,2,5.5,True
